'Total Nacional,Comunidades y Ciudades Autónomas,Provincias,Régimen y estado,Periodo,Total
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2018.0,566
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2017.0,474
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2016.0,438
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2015.0,336
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2014.0,249
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2013.0,230
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2012.0,304
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2011.0,225
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2010.0,244
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2009.0,239
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2008.0,349
'Total Nacional,09 Cataluña,25 Lleida,Vivienda protegida,2007.0,779
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2023.0,14.622
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2022.0,15.884
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2021.0,13.590
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2020.0,9.238
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2019.0,11.081
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2018.0,10.967
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2017.0,10.323
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2016.0,8.613
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2015.0,7.331
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2014.0,6.855
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2013.0,7.289
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2012.0,7.091
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2011.0,6.886
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2010.0,7.378
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2009.0,6.321
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2008.0,9.037
'Total Nacional,09 Cataluña,43 Tarragona,Viviendas: Total,2007.0,18.269
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2023.0,2.112
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2022.0,2.280
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2021.0,1.932
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2020.0,1.023
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2019.0,1.142
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2018.0,1.453
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2017.0,1.676
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2016.0,1.078
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2015.0,1.188
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2014.0,2.324
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2013.0,3.235
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2012.0,3.386
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2011.0,3.587
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2010.0,3.825
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2009.0,2.846
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2008.0,3.513
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda nueva,2007.0,6.730
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2023.0,12.510
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2022.0,13.604
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2021.0,11.658
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2020.0,8.215
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2019.0,9.939
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2018.0,9.514
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2017.0,8.647
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2016.0,7.535
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2015.0,6.143
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2014.0,4.531
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2013.0,4.054
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2012.0,3.705
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2011.0,3.299
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2010.0,3.553
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2009.0,3.475
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2008.0,5.524
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda usada,2007.0,11.539
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2023.0,14.189
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2022.0,15.569
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2021.0,13.259
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2020.0,8.980
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2019.0,10.746
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2018.0,10.666
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2017.0,9.957
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2016.0,8.373
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2015.0,7.089
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2014.0,6.613
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2013.0,7.044
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2012.0,6.764
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2011.0,6.309
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2010.0,7.201
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2009.0,6.181
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2008.0,8.947
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda libre,2007.0,18.092
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2023.0,433
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2022.0,315
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2021.0,331
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2020.0,258
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2019.0,335
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2018.0,301
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2017.0,366
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2016.0,240
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2015.0,242
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2014.0,242
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2013.0,245
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2012.0,327
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2011.0,577
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2010.0,177
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2009.0,140
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2008.0,90
'Total Nacional,09 Cataluña,43 Tarragona,Vivienda protegida,2007.0,177
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2023.0,96.490
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2022.0,100.457
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2021.0,80.269
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2020.0,59.364
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2019.0,75.431
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2018.0,78.775
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2017.0,68.685
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2016.0,58.008
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2015.0,51.454
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2014.0,46.511
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2013.0,45.546
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2012.0,46.252
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2011.0,46.958
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2010.0,57.220
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2009.0,53.187
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2008.0,73.153
'Total Nacional,10 Comunitat Valenciana,,Viviendas: Total,2007.0,110.717
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2023.0,14.560
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2022.0,13.040
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2021.0,12.115
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2020.0,8.769
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2019.0,10.896
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2018.0,10.329
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2017.0,10.041
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2016.0,9.042
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2015.0,9.561
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2014.0,17.228
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2013.0,21.326
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2012.0,23.562
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2011.0,21.477
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2010.0,27.489
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2009.0,26.866
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2008.0,35.887
'Total Nacional,10 Comunitat Valenciana,,Vivienda nueva,2007.0,43.229
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2023.0,81.930
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2022.0,87.417
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2021.0,68.154
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2020.0,50.595
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2019.0,64.535
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2018.0,68.446
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2017.0,58.644
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2016.0,48.966
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2015.0,41.893
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2014.0,29.283
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2013.0,24.220
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2012.0,22.690
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2011.0,25.481
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2010.0,29.731
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2009.0,26.321
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2008.0,37.266
'Total Nacional,10 Comunitat Valenciana,,Vivienda usada,2007.0,67.488
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2023.0,89.481
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2022.0,92.098
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2021.0,73.022
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2020.0,53.570
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2019.0,67.620
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2018.0,70.174
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2017.0,61.255
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2016.0,52.186
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2015.0,46.512
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2014.0,42.152
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2013.0,41.673
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2012.0,42.000
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2011.0,42.426
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2010.0,51.804
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2009.0,48.527
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2008.0,67.375
'Total Nacional,10 Comunitat Valenciana,,Vivienda libre,2007.0,99.758
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2023.0,7.009
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2022.0,8.359
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2021.0,7.247
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2020.0,5.794
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2019.0,7.811
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2018.0,8.601
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2017.0,7.430
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2016.0,5.822
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2015.0,4.942
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2014.0,4.359
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2013.0,3.873
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2012.0,4.252
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2011.0,4.532
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2010.0,5.416
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2009.0,4.660
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2008.0,5.778
'Total Nacional,10 Comunitat Valenciana,,Vivienda protegida,2007.0,10.959
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2023.0,49.140
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2022.0,50.555
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2021.0,36.456
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2020.0,28.696
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2019.0,37.140
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2018.0,39.399
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2017.0,34.717
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2016.0,29.689
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2015.0,26.858
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2014.0,24.390
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2013.0,23.985
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2012.0,21.806
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2011.0,21.757
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2010.0,24.733
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2009.0,23.672
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2008.0,32.111
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Viviendas: Total,2007.0,52.320
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2023.0,7.163
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2022.0,6.534
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2021.0,5.635
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2020.0,4.761
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2019.0,6.126
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2018.0,5.938
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2017.0,5.828
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2016.0,4.931
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2015.0,5.459
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2014.0,9.996
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2013.0,12.604
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2012.0,11.323
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2011.0,10.441
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2010.0,11.906
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2009.0,11.802
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2008.0,16.325
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda nueva,2007.0,22.227
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2023.0,41.977
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2022.0,44.021
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2021.0,30.821
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2020.0,23.935
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2019.0,31.014
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2018.0,33.461
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2017.0,28.889
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2016.0,24.758
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2015.0,21.399
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2014.0,14.394
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2013.0,11.381
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2012.0,10.483
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2011.0,11.316
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2010.0,12.827
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2009.0,11.870
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2008.0,15.786
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda usada,2007.0,30.093
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2023.0,46.573
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2022.0,47.670
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2021.0,34.162
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2020.0,26.805
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2019.0,34.510
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2018.0,36.631
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2017.0,32.315
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2016.0,27.740
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2015.0,25.172
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2014.0,22.791
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2013.0,22.474
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2012.0,20.223
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2011.0,20.052
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2010.0,23.158
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2009.0,22.089
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2008.0,30.187
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda libre,2007.0,48.014
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2023.0,2.567
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2022.0,2.885
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2021.0,2.294
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2020.0,1.891
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2019.0,2.630
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2018.0,2.768
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2017.0,2.402
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2016.0,1.949
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2015.0,1.686
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2014.0,1.599
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2013.0,1.511
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2012.0,1.583
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2011.0,1.705
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2010.0,1.575
'Total Nacional,10 Comunitat Valenciana,03 Alicante/Alacant,Vivienda protegida,2009.0,1.583
